doc_path,chunk_id,content,model
kb\raw\categories\Car.md,86,": 3,538,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,87,"3,538,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,88,"3,538,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,89,",538,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,90,"538,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,91,"38,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,92,"8,203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,93,",203.68",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,94,203.68,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,95,03.68,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,96,3.68,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,97,.68,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,98,68,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Car.md,99,8,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,0,"# Category: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,1,"Category: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,2,"Category: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,3,"ategory: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,4,"tegory: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,5,"egory: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,6,"gory: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,7,"ory: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,8,"ry: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,9,"y: Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,10,": Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,11,"Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,12,"Donations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,13,"onations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,14,"nations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,15,"ations
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,16,"tions
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,17,"ions
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,18,"ons
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,19,"ns
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,20,"s
- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,21,"- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,22,"- Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,23,"Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,24,"Lifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,25,"ifetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,26,"fetime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,27,"etime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,28,"time expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,29,"ime expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,30,"me expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,31,"e expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,32,"expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,33,"expense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,34,"xpense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,35,"pense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,36,"ense total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,37,"nse total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,38,"se total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,39,"e total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,40,"total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,41,"total: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,42,"otal: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,43,"tal: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,44,"al: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,45,"l: 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,46,": 24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,47,"24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,48,"24,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,49,"4,719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,50,",719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,51,"719.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,52,"19.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,53,"9.00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,54,".00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,55,"00
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,56,"0
## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,57,"## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,58,"## Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,59,"# Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,60,"Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,61,"Yearly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,62,"early totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,63,"arly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,64,"rly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,65,"ly totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,66,"y totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,67,"totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,68,"totals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,69,"otals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,70,"tals
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,71,"als
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,72,"ls
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,73,"s
- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,74,"- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,75,"- 2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,76,"2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,77,"2021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,78,"021 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,79,"21 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,80,"1 Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,81,"Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,82,"Expense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,83,"xpense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,84,"pense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,85,"ense: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,86,"nse: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,87,"se: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,88,"e: 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,89,": 24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,90,"24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,91,"24,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,92,"4,719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,93,",719.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,94,719.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,95,19.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,96,9.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,97,.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,98,00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Donations.md,99,0,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,0,"# Category: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,1,"Category: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,2,"Category: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,3,"ategory: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,4,"tegory: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,5,"egory: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,6,"gory: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,7,"ory: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,8,"ry: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,9,"y: Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,10,": Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,11,"Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,12,"Education
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,13,"ducation
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,14,"ucation
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,15,"cation
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,16,"ation
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,17,"tion
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,18,"ion
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,19,"on
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,20,"n
- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,21,"- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,22,"- Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,23,"Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,24,"Lifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,25,"ifetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,26,"fetime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,27,"etime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,28,"time expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,29,"ime expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,30,"me expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,31,"e expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,32,"expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,33,"expense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,34,"xpense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,35,"pense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,36,"ense total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,37,"nse total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,38,"se total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Education_.md,39,"e total: 12,562.64
## Yearly totals
- 2021 Expense: 12,562.64",sentence-transformers/all-MiniLM-L6-v2
